author,updated_at,like_count,text,video_id,public
@RonitBasumatary,2024-07-03T07:27:04Z,0,Bwrw matw jebw hnakwi,uX7xsHsmSSo,TRUE
@mandai555,2024-07-03T07:26:06Z,1,"This guy is a mixture of Muslim,hindu and Christian. He is not a pure Indian.shameless of him to bring gods picture to parliament. What happens if someone brings his mother's photo and says here is an Italian who is trying to rule india.he is a waste.",uX7xsHsmSSo,TRUE
@pavanmanapure6643,2024-07-03T07:25:24Z,1,Har har Mahadev,uX7xsHsmSSo,TRUE
@amrittanti7897,2024-07-03T07:24:14Z,1,Another five years of illogical talks and religious propoganda.,uX7xsHsmSSo,TRUE
@sonusonu-lh2zm,2024-07-03T07:24:01Z,0,Modi is hindu ..,uX7xsHsmSSo,TRUE
@heroshe7786,2024-07-03T07:23:29Z,0,Modi is not hindu waw BJP is not hindu bro they are the one who made you think about Hindus and they are existed and who is taking about Hindus a member of a party who put the temples under govt.,uX7xsHsmSSo,TRUE
@Thebhagasrabrothers,2024-07-03T07:23:03Z,0,Bta bc ye certificate denge ab hindu h ya nhi,uX7xsHsmSSo,TRUE
@prashantbhardwaj-vw4qr,2024-07-03T07:22:54Z,0,iss pappu ke pass koi vision nhi hai desh ko age badane ki...isse bss prime minister banke apne khandaan ki legacy continue rakhni hai....modi ke darr se kam se kam hindu gods ki toh baat krne lga yeh,uX7xsHsmSSo,TRUE
@gudduEntHub,2024-07-03T07:21:05Z,0,Grapes are sour,uX7xsHsmSSo,TRUE
@soumyaghosh3820,2024-07-03T07:18:39Z,0,Rahul gandhi rokz,uX7xsHsmSSo,TRUE
@soumyaghosh3820,2024-07-03T07:18:21Z,0,salute rahul gandhi ji,uX7xsHsmSSo,TRUE
@basantsutar7903,2024-07-03T07:16:43Z,0,Albert chaha you are right  there is no religion tells about wrong things  but few politician  used as violence  weapon as a religion  now human need converted to greed  what a foolish idea developed  by human being,uX7xsHsmSSo,TRUE
@visionministries382,2024-07-03T07:16:21Z,0,Narendra Modi is not hindu,uX7xsHsmSSo,TRUE
@anuraga47,2024-07-03T07:15:49Z,0,Pappu doesn't have any idea what he speaks. Just discuss 8500 jumla where he won,uX7xsHsmSSo,TRUE
@JagannathDas-dk2il,2024-07-03T07:14:51Z,0,Rahul Gandhi ko kuch hogeya,uX7xsHsmSSo,TRUE
@jaybhakatofficial,2024-07-03T07:14:37Z,0,"Muslim hoke v shiv ji k bare mein bol rahe hai...
Sikho muslims logo...",uX7xsHsmSSo,TRUE
@Warriorsofcommonsense,2024-07-03T07:12:53Z,0,Spoiled brat,uX7xsHsmSSo,TRUE
@Ayushmanhota-p3u,2024-07-03T07:11:34Z,0,Rahul Gandhi keep it up,uX7xsHsmSSo,TRUE
@krishnaraniojha5561,2024-07-03T07:10:58Z,0,First of all Rahul Gandhi is not HINDU.,uX7xsHsmSSo,TRUE
@soch3834,2024-07-03T07:10:31Z,0,Om Birla ji aap kbhi BJP ke leader ke opposite mein bhe bol.deya kro per kbhi ni ....,uX7xsHsmSSo,TRUE
@tennykoksisangma,2024-07-03T07:10:30Z,0,Rahul Gandhi ek din India ka prime minister bane ga... Ye mera Wada hai,uX7xsHsmSSo,TRUE
@drealflame,2024-07-03T07:08:49Z,4,"First time, in last couple of years, opposition is rocking in the house. Good sign. Continue the saga with more powerful debates so that every work executed in the country comes through proper scrutiny and multiple eyes not only by ruling party but also by opposition.",uX7xsHsmSSo,TRUE
@thebigshow-aniphaisworld1241,2024-07-03T07:08:20Z,1,I personally like the point...,uX7xsHsmSSo,TRUE
@Drhealthspirituality11,2024-07-03T07:07:31Z,0,"Mad man..
Raise discussion abt developments, italian citizen",uX7xsHsmSSo,TRUE
@thebigshow-aniphaisworld1241,2024-07-03T07:07:21Z,0,Negative comments karne wale pehele pura video toh dek lo.. Ye video half hai full video dek lo... 1 hour se jada ka video hai... Only cutting dekne se pura story pata nahi chalega... Mei rahul ji ke favour mei nahi hu but bahut se point bola gya hai joh achcha la...,uX7xsHsmSSo,TRUE
@megninatungbangnyi9164,2024-07-03T07:07:04Z,2,Bjp rss never accept own false,uX7xsHsmSSo,TRUE
@astro2456,2024-07-03T07:06:28Z,0,Speaker is not pleased,uX7xsHsmSSo,TRUE
@akabarpaki9897,2024-07-03T07:06:25Z,0,Congress only stands for violent minority Muslims. Congress must stand for low caste and Christians non violent minorities,uX7xsHsmSSo,TRUE
@Laughter_20,2024-07-03T07:05:42Z,0,It's doesn't matter who is Hindu who is Christan and who is Muslim we are Indian that's all. Culture ko leke politics q. Khelna,uX7xsHsmSSo,TRUE
@s.k4324,2024-07-03T07:05:32Z,0,"We all voted BJP ,then only they have their stand in parliament, so indirectly Rahul is questioning our decision and saying we all are not real Hindu same on Rahul Gandhi he should be apologise for his statement towards BJP and Rss because it is an  indirect attack on particular community.",uX7xsHsmSSo,TRUE
@mintutravelnfoodblogs9871,2024-07-03T07:04:33Z,0,Puspa flower nehe  fire hain,uX7xsHsmSSo,TRUE
@akabarpaki9897,2024-07-03T07:04:07Z,0,Rahul G always play divide base on community.,uX7xsHsmSSo,TRUE
@akabarpaki9897,2024-07-03T07:03:24Z,0,Very dirty politics,uX7xsHsmSSo,TRUE
@vijaynsa3453,2024-07-03T07:03:23Z,0,Congress is from the beginning condemn and criticizes the Hindus and take votes from fool Hindus. It's an age old drama from every congress party and coparties.,uX7xsHsmSSo,TRUE
@atembitin6016,2024-07-03T07:00:47Z,0,"Nahi hai,nahi hai,nahi hai",uX7xsHsmSSo,TRUE
@shyam3613,2024-07-03T07:00:43Z,0,Cangres pura kattu samaj hi,uX7xsHsmSSo,TRUE
@megninatungbangnyi9164,2024-07-03T07:00:23Z,0,4 Modi english is rip,uX7xsHsmSSo,TRUE
@PoojaDurgam-h8s,2024-07-03T06:59:56Z,0,BJP ko democracy samjha diya,uX7xsHsmSSo,TRUE
@jkyadav1,2024-07-03T06:59:24Z,0,bhai pappu ko bolo koi ye sab majak ka vishay nahi hai.....,uX7xsHsmSSo,TRUE
@PoojaDurgam-h8s,2024-07-03T06:59:11Z,0,Waaah,uX7xsHsmSSo,TRUE
@Tombisinga,2024-07-03T06:58:54Z,0,Neikhairehe,uX7xsHsmSSo,TRUE
@hirakravatary8899,2024-07-03T06:58:26Z,0,Pagal pappu,uX7xsHsmSSo,TRUE
@shyam3613,2024-07-03T06:58:12Z,0,Har har mahadav. Jai sre ram. Jai bjp,uX7xsHsmSSo,TRUE
@AkashDeepChoudhury-gr1ph,2024-07-03T06:54:51Z,0,it is really shamefull to bring religion in politics,uX7xsHsmSSo,TRUE
@atembitin6016,2024-07-03T06:52:46Z,0,Rahul Desh ka hero,uX7xsHsmSSo,TRUE
@dipon360,2024-07-03T06:52:43Z,2,Rahul khan Muslaman Hindu ko sikyange,uX7xsHsmSSo,TRUE
@Arongningthoumapari,2024-07-03T06:52:20Z,2,Jai rahul gandhi nxt pm of india,uX7xsHsmSSo,TRUE
@MajestyGemstone,2024-07-03T06:51:35Z,0,Ab ek mix batayega hindu dharm kya hai shiv ji tandav bhi krte h rakshasho ko marne ke liye hinduo ko napunsak mt bnao.,uX7xsHsmSSo,TRUE
@oneside6966,2024-07-03T06:50:32Z,0,Kaisa laga modiji,uX7xsHsmSSo,TRUE
@suharshman,2024-07-03T06:50:00Z,0,Why parliament allows to speak all these things,uX7xsHsmSSo,TRUE
@surenderchandel2165,2024-07-03T06:49:41Z,0,Tumhare pass koi topic hi nahi..tum.kar kiya kiya kar sakte ho paappu...,uX7xsHsmSSo,TRUE
@surenderchandel2165,2024-07-03T06:48:31Z,0,Rahul shiv ji bolo..tum to hi janam se muslim..that's why u seepking like that,uX7xsHsmSSo,TRUE
@KamalDas-id1yr,2024-07-03T06:47:33Z,0,R  Budhu vai  R Family Rajniti business cholbena Chay bikri Jodi forme aste paro.Tumi jader fato dekhacho tader konodin age chinte  .akhon tomader Family talani te ase thekche.,uX7xsHsmSSo,TRUE
@surenderchandel2165,2024-07-03T06:47:20Z,0,Shame on Rahul ...ur not hindu...,uX7xsHsmSSo,TRUE
@abhayadash9658,2024-07-03T06:47:19Z,0,Rahul Gandhi has crossed all limits. He has insulted Mahadev. No Hindu shall tolerate this. Blood boils . He will get it back. He will be thrown out of Bharat. Har Har Mahadev.,uX7xsHsmSSo,TRUE
@barunsarma2436,2024-07-03T06:46:38Z,0,Pappu pagla gaya hai election haar ke baad,uX7xsHsmSSo,TRUE
@naammatpadho5533,2024-07-03T06:45:52Z,1,Ek no. Bt kaha hai rahul sir ne,uX7xsHsmSSo,TRUE
@THEUDGIRVINES,2024-07-03T06:44:18Z,2,Kya bat h Rahul Gandhi true man true words respect all religions god bless you sir educated insan ki pechan h ye,uX7xsHsmSSo,TRUE
@asmas_sharing,2024-07-03T06:43:33Z,0,"the speaker seems  to be triggered by Rahul Gandhi's speech,  he looks like biased.",uX7xsHsmSSo,TRUE
@nusratansari106,2024-07-03T06:42:44Z,0,Good Rahul Gandhi,uX7xsHsmSSo,TRUE
@alliswellindia8219,2024-07-03T06:40:44Z,0,Rahul ji...Excellent Speach and moo thod jawab..Hindu samaj BJP nahi hai...,uX7xsHsmSSo,TRUE
@bhaveshbhatia5385,2024-07-03T06:38:20Z,0,Ye khel liya dharm card usne bhi mza aa raha hai,uX7xsHsmSSo,TRUE
@Zamir234,2024-07-03T06:35:38Z,0,Bas bjp gaali sunte jao,uX7xsHsmSSo,TRUE
@vivek.shende.6044,2024-07-03T06:35:19Z,1,Rahul modji se panga mat Lena jis din dimag ghum gaya yahase Italy bhagna padega,uX7xsHsmSSo,TRUE
@khaliqbasha3792,2024-07-03T06:34:47Z,0,Shame on Bjp and RSS.,uX7xsHsmSSo,TRUE
@pawansetia2518,2024-07-03T06:34:27Z,0,Is par case hona cahiye pura hindu mil ka case kare is par,uX7xsHsmSSo,TRUE
@sominationindia6464,2024-07-03T06:34:16Z,0,BJP politicians dont care about NORTHEAST at all . Rahul Gandhi sir  thank you for being OUR VOICE.,uX7xsHsmSSo,TRUE
@keiranmagar2669,2024-07-03T06:32:52Z,0,I want to hear modi jis speech.. how he defend,uX7xsHsmSSo,TRUE
@kishorethimmapuram6392,2024-07-03T06:32:46Z,0,Modi ki first ball sixer is Rahul Gandhi ji. Good responsibility questions,uX7xsHsmSSo,TRUE
@shivadutta6318,2024-07-03T06:28:39Z,0,Rahul  ji.keya bol rahe hai ap.Hindu hatou bolne bale bakti abhi shiv ji k bare Mai bata rahe hai.shiv ji sabke hai.,uX7xsHsmSSo,TRUE
@rameshpandit6117,2024-07-03T06:28:15Z,0,"it's time to introduce Anand Ranganathan, J Sai Deepak and Sudhanshu Trivedi in the house. Let Them handle this you all as a leader work on the development of the nation.
Jai Hind, Jai Bharat",uX7xsHsmSSo,TRUE
@zipmarketingpvtltd,2024-07-03T06:27:11Z,9,keep it up rahul,uX7xsHsmSSo,TRUE
@pemanordenbhutia6506,2024-07-03T06:26:47Z,111,"I don't support any politics, but only when there is  opposition ,the nation grows strong",uX7xsHsmSSo,TRUE
@lyshaniangnou6988,2024-07-03T06:26:35Z,0,Well said rahulji...,uX7xsHsmSSo,TRUE
@Thequietdesk2242,2024-07-03T06:25:26Z,0,"We can clearly see modi is portraying Rahul Gandhi's word wrong .He did not say that Hindu are violent,he said that bjp causes violence",uX7xsHsmSSo,TRUE
@payalverma7106,2024-07-03T06:25:24Z,1,I stand with Rahul,uX7xsHsmSSo,TRUE
@nemichandra3545,2024-07-03T06:23:36Z,0,Pappu once again proved that he is pappu for sure..,uX7xsHsmSSo,TRUE
@harendrasinghrawat4475,2024-07-03T06:22:16Z,0,Pappu ko hindu dharam ke bare me kya pata,uX7xsHsmSSo,TRUE
@niranjanpanda8574,2024-07-03T06:21:15Z,0,Papu khan is nonsence.,uX7xsHsmSSo,TRUE
@PRITESH_10,2024-07-03T06:21:01Z,1,"Yes he's a good standup comedian but don't do this Hindu Muslim things.... don't blame only one community by saying only does ""Himsa"".",uX7xsHsmSSo,TRUE
@Malemleima485,2024-07-03T06:20:04Z,1,Modi hindu nhi,uX7xsHsmSSo,TRUE
@hemlatachoudhary9812,2024-07-03T06:18:45Z,0,Modi is not hindu modi is human that's enough for the country i guess,uX7xsHsmSSo,TRUE
@anokwangsha82,2024-07-03T06:17:30Z,0,I jus love RG,uX7xsHsmSSo,TRUE
@Funentertainment780,2024-07-03T06:16:44Z,0,Kangana ko dekho kya bole kya nahi bole kuch pata nahi.. lok khada hai wobhi khada hogaya ... Without zero expression... Under me bola hoga me kui khara hogaya .. bet ne chahiye tha...,uX7xsHsmSSo,TRUE
@tharunyap4896,2024-07-03T06:16:15Z,0,Voice of the people,uX7xsHsmSSo,TRUE
@tharunyap4896,2024-07-03T06:15:19Z,0,Rahul Gandhi zindabad,uX7xsHsmSSo,TRUE
@KcPadhiari-i6z,2024-07-03T06:12:45Z,0,"Daro mat ,darao mat AJL KA SAMPATI HADAP LO .",uX7xsHsmSSo,TRUE
@seenus4787,2024-07-03T06:12:44Z,21,I don't know how still some people defend BJP in comments after all this shit happening in the country,uX7xsHsmSSo,TRUE
@aYuShXHsUyA,2024-07-03T06:08:59Z,0,Humanity first,uX7xsHsmSSo,TRUE
@prachimehta432,2024-07-03T06:05:22Z,0,Can any beneficial talk happen here,uX7xsHsmSSo,TRUE
@utkarsh_Awasthi,2024-07-03T06:05:19Z,0,waheguru Ji Di Fateh WaheGuru Ji da  fkahalsa isko bolna sikho phle koi,uX7xsHsmSSo,TRUE
@biswajitpamegam8299,2024-07-03T06:05:01Z,0,Rahul Gandhi jindabad,uX7xsHsmSSo,TRUE
@Capturemoment1111,2024-07-03T06:04:19Z,0,Enough yrr....ye kya chal rha....thoda hindu muslim chod k India ko aage badhaane ka gyaan do...na ki hindu kon Muslim ko .......itne padh likh k bhi ye kya kr rhe Rahul sir........youth ko aage badhao bimari khatam krne ka tarika study me help garibi mitao,uX7xsHsmSSo,TRUE
@emirsinging8137,2024-07-03T06:02:11Z,0,On manipur rape tragedy modi had not given a single statement. Shame,uX7xsHsmSSo,TRUE
@_nitesh.y_,2024-07-03T05:59:59Z,0,"but main muddha kya hai ,,,,,,  kisse dar lag rha hai kis baat se lg rha hai",uX7xsHsmSSo,TRUE
@mrinalsrivastava1540,2024-07-03T05:59:13Z,0,Ye rahul gandhi ab ye  hindu muslim kyo kr rhe ho sadan me baith kr agar yahi karna hai to bahar akar karo. Agar bat karni hai to vikash ki karo sandan me baith kr faltu bat krke hum sabhi taxpayers ke paiso ko na phuko samjhe,uX7xsHsmSSo,TRUE
@pradoshrath1035,2024-07-03T05:58:40Z,0,Aaa pain Congress sarigala ebe Hindu muslim word e family ku etali pathai deba Katha.Kahinki na e family Bharat ku bhangidebe.,uX7xsHsmSSo,TRUE
@Fantasy_Flare,2024-07-03T05:56:54Z,0,Why is RaGa talking only about Gods and respresenting his party and ideals behind it why he is not talking about work they should have done for our Indian Nation,uX7xsHsmSSo,TRUE
@JikhariyaPradhan-dp3jk,2024-07-03T05:56:41Z,0,Rahul Gandhi jindabad Jai hind congres,uX7xsHsmSSo,TRUE
@arpanakumari8849,2024-07-03T05:56:24Z,1,Bjp walon thori logical reasoning parh lo.. tb samajh aaega rahul gandhi sir k meaning... unhone ne all hindu ko nhi kaha infact rahul sir ne kaha all bjp rss are not hindu.... unnecessary godi media wale bakwas na kare.. max media wale to khud hi  unparh hote h.. meaning samajh aata nhi or logo k brain wash krte h ulta sidha news chala kr.,uX7xsHsmSSo,TRUE
@JikhariyaPradhan-dp3jk,2024-07-03T05:56:21Z,1,Thank you very much Rahul sir,uX7xsHsmSSo,TRUE
@neha2054,2024-07-03T05:55:43Z,0,Modi is ji has earned the repect from Millions and not from only his own country but from over seas as well.,uX7xsHsmSSo,TRUE
@youtubekachora2740,2024-07-03T05:55:34Z,0,This us truth hates iff to rahul gandhi,uX7xsHsmSSo,TRUE
@KcPadhiari-i6z,2024-07-03T05:54:44Z,0,"Pappu pahle hinduon ka thekedar banega aur jab hindu unko yakin karjayega ,tab woh hinduon ka sarbnash kar dalega ,kyon ki unka har kadam hinduon ko nicha ya khatam karane ka hai .",uX7xsHsmSSo,TRUE
@neha2054,2024-07-03T05:54:27Z,0,Inko koi hak nai hai  bhagwan ka photos dikha kar aise insult kar rahe ho. inko kisne permission di to bring these photos and used as refeernce to say his thoughts.,uX7xsHsmSSo,TRUE
@JikhariyaPradhan-dp3jk,2024-07-03T05:54:05Z,0,A eanch param daram,uX7xsHsmSSo,TRUE
@MajazAhmadParray-k8c,2024-07-03T05:54:02Z,0,Hey don't talk start fight,uX7xsHsmSSo,TRUE
@JikhariyaPradhan-dp3jk,2024-07-03T05:53:27Z,0,Very good Rahul sir,uX7xsHsmSSo,TRUE
@neha2054,2024-07-03T05:52:54Z,1,jo log itni garmi sah rahe hain unke baare mein koi baat nai kar raha hai. Hamare Lord Shiv ji ka support laine se kuch nai hoga. God knows who is ture leader and who can undertsand things well. Love from Austrailia.,uX7xsHsmSSo,TRUE
@romariomarak4722,2024-07-03T05:51:37Z,0,"Whole Gandhi family is against Hindus, but I am not even if i am Christian",uX7xsHsmSSo,TRUE
@RameshKumar-uk3st,2024-07-03T05:49:39Z,0,Rahul pagal Ho Gaya usko pagal khana mein dal dijiye uska GM mein Paisa nahin hai,uX7xsHsmSSo,TRUE
@beglam4931,2024-07-03T05:49:30Z,1,"Dear, Rahul Gandhi ji, you can explain whatever you want to say by your gestures or speech. There is no need to showcase the image of a god in the parliament. But you are not mature enough to understand it. I am not a Modi supporter. But this kind of behaviour is not acceptable from a leader. It does not suit the position you acquired. I believe in love peace and harmony.  And for that, we need a strong opposition, so please be the one with the appropriate behaviour, not the childish one.",uX7xsHsmSSo,TRUE
@UdhaySingh-r3o,2024-07-03T05:49:00Z,0,Sub accha kiya but Gaal wali bath Gandhi ne kahi.....pappu,uX7xsHsmSSo,TRUE
@yurmungshatsang1381,2024-07-03T05:48:36Z,0,Democracy driving towards balance...jai hind,uX7xsHsmSSo,TRUE
@JitenderKumar-ye7qx,2024-07-03T05:48:31Z,0,Papu papu hi rha gya,uX7xsHsmSSo,TRUE
@Hollymolly43,2024-07-03T05:48:06Z,0,Rahul Gandhi trying to manipulate the citizens with his in logical thoughts,uX7xsHsmSSo,TRUE
@cookwithshalinisingh,2024-07-03T05:47:39Z,0,He shows that he has no knowledge of rules ... He is such a foolish person...Rahul Gandhi,uX7xsHsmSSo,TRUE
@sudipsarkar6190,2024-07-03T05:45:41Z,0,Rahul too Hindu hai kiya too toooo Muslim hai,uX7xsHsmSSo,TRUE
@SirajUddin-zs4qv,2024-07-03T05:44:49Z,0,RSS barbarian bhramin janatha party     community  not only hindu   bhramin vs soodhr   manuvaadh vs   indian  soodhr   sisnadhevan   ram vs  Shiva,uX7xsHsmSSo,TRUE
@vs-br9me,2024-07-03T05:44:38Z,0,This is why Rahul Muslim Gandhi should not be in Parliment,uX7xsHsmSSo,TRUE
@Anand_Dubey19,2024-07-03T05:44:02Z,1,After all the doings of peaceful community at the end only hindus are wrong and violent typical khangress for you,uX7xsHsmSSo,TRUE
@kr4702,2024-07-03T05:43:27Z,0,"there is every gods and goddesses carry a weapon in a hand and another one is free to give bless, it represents that you should destroy evil when it needs to be destroyed and to do that you need weapons, and other hand is to establish peace, friendship, develop... Rahul Gandhi is stupid",uX7xsHsmSSo,TRUE
@mubashairrafisheikhrollno1259,2024-07-03T05:43:23Z,6,"would love see such debates on infrastructure , development , economy , employment , water , environment , corruption , our parliament is not to discuss religion why it became a highlight , the India  will never ever truly develop unless the religious politics is done with people need to ask right questions and make informed decisions hope to see much better discussions .

- A Indian",uX7xsHsmSSo,TRUE
@yangkharangyang8934,2024-07-03T05:42:45Z,0,Rahun khan,uX7xsHsmSSo,TRUE
@jithendranjithu4924,2024-07-03T05:42:36Z,1,Great these kind of debates are needy to build good Democratic country and outcome of all these debates are need to provide Democratic values and national unity.,uX7xsHsmSSo,TRUE
@glenoliver5355,2024-07-03T05:41:27Z,0,Superb,uX7xsHsmSSo,TRUE
@Nashi-c5v,2024-07-03T05:41:17Z,0,"Rahul doesn't even know about shiv ji ,pls congress stop mocking hindu dharam ,you guys are just another peice of Britisher",uX7xsHsmSSo,TRUE
@Js11442,2024-07-03T05:40:29Z,0,Rahul gandhi.... Great work,uX7xsHsmSSo,TRUE
@ashishdsouza5617,2024-07-03T05:39:10Z,0,Super rahul sir,uX7xsHsmSSo,TRUE
@RajaBhai-co2ti,2024-07-03T05:39:09Z,0,Khud Mein Ek Hindu hun Fir Bhi bolata hun galat mat maniye Jitna Hindu Patna Muslim log chalate Nahin,uX7xsHsmSSo,TRUE
@RajaBhai-co2ti,2024-07-03T05:38:43Z,0,Yah Desh sabka Hai Hindu ka bhi hai Muslim ka hi hai Christian ka hai aur Hindu log to Jyada matlab chillate rahata hai Chhoti Chhoti Baat Mein Halla Karte rahata Hai Muslim Jitna Hala Nahin Karte Hindu utna Hila karte,uX7xsHsmSSo,TRUE
@Ggvhiunn,2024-07-03T05:38:05Z,0,Modi is nothing in front of democracy,uX7xsHsmSSo,TRUE
@Shubhankar_Mishra3,2024-07-03T05:38:02Z,0,Mf shouldn't have said Hindus and violent thing,uX7xsHsmSSo,TRUE
@singhiskingh008,2024-07-03T05:37:03Z,3,But Rahul is clearly  not a Hindu.,uX7xsHsmSSo,TRUE
@kr4702,2024-07-03T05:36:28Z,1,I dont know from where this Rahul Gandhi gets his ideas hahaha joker of parliament,uX7xsHsmSSo,TRUE
@simmyb1648,2024-07-03T05:36:26Z,1,Rahul Gandhi khud hindu hai hi nahi ...phir wo kaise hinduo ke baarei mei bol sakte hai.....Rahul ji ko pehla apna dharam malum karna chahiye.....phir baat karni chahiye....,uX7xsHsmSSo,TRUE
@SunilYadav-93,2024-07-03T05:36:07Z,0,Debate is useless in indian Parliament because it never got any conclusion....Just vote on any bill and if any corrections needed ask in writing only. Because they behave like they are standing in vegitable market.,uX7xsHsmSSo,TRUE
@NaveenKumaryadav83,2024-07-03T05:36:03Z,0,Then always be in opposition. I pray god Shivji make this permanent place for Rahul being in opposition. Always targets Hindus.,uX7xsHsmSSo,TRUE
@SirajUddin-zs4qv,2024-07-03T05:36:00Z,0,Ab  ki baar INDIA sarkaar     bhrastaachaar  barbarian bhramin janatha party     gayaa   kaam se     vaisnavaa vs Shaivaa    aryanvs  indian    ram vs shiva   aryan barbarian not only hindu   and authority   vedhist vs  soodhr,uX7xsHsmSSo,TRUE
